"","epi_ctry","epi_subj","question","response","question_text"
"8227","China",20428,"epi_2_10",1,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8228","China",20431,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8229","China",20432,"epi_2_10",1,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8230","China",20435,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8231","China",20436,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8232","China",20439,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8233","China",20440,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8234","China",20443,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8235","China",20447,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8236","China",20448,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8237","China",20451,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8238","China",20452,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8239","China",20455,"epi_2_10",1,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8240","China",20456,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8241","China",20560,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8242","China",20444,"epi_2_10",1,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8243","China",20462,"epi_2_10",NA,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8244","China",20401,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8245","China",20402,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8246","China",20405,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8247","China",20406,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8248","China",20409,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8249","China",20410,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8250","China",20413,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8251","China",20414,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8252","China",20417,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8253","China",20418,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8254","China",20421,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8255","China",20422,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8256","China",20425,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8257","China",20426,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8258","China",20429,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
"8259","China",20430,"epi_2_10",0,"10. Some people say that they have had the clear sense that the divine or supernatural was almost tangibly present, like a person, as if the divine or supernatural was sitting or standing beside them. Has this ever happened to you?"
